year,month,weekday,hour,# Unfaelle,val_nied,val_temp
2016.0,1.0,1.0,1.0,0.0,0.05,0.5750000000000001
2016.0,1.0,1.0,2.0,0.0,0.025,0.3749999999999999
2016.0,1.0,1.0,3.0,0.0,0.325,0.15000000000000013
2016.0,1.0,1.0,4.0,0.0,0.3,-0.1250000000000001
2016.0,1.0,1.0,5.0,1.0,0.2,-1.1102230246251565e-16
2016.0,1.0,1.0,6.0,0.0,0.275,-0.1499999999999999
2016.0,1.0,1.0,7.0,0.0,0.2,1.1102230246251565e-16
2016.0,1.0,1.0,8.0,0.0,0.05,0.125
2016.0,1.0,1.0,9.0,0.0,0.025,0.6000000000000001
2016.0,1.0,1.0,10.0,1.0,0.2,1.075
2016.0,1.0,1.0,11.0,0.0,0.1,1.525
2016.0,1.0,1.0,12.0,0.0,0.35,1.8499999999999999
2016.0,1.0,1.0,13.0,0.0,0.35,2.525
2016.0,1.0,1.0,14.0,0.0,0.05,3.275
2016.0,1.0,1.0,15.0,0.0,0.125,3.325
2016.0,1.0,1.0,16.0,0.0,0.45,3.4
2016.0,1.0,1.0,17.0,0.0,1.4000000000000001,2.8
2016.0,1.0,1.0,18.0,1.0,0.025,1.975
2016.0,1.0,1.0,19.0,0.0,0.0,1.3749999999999998
2016.0,1.0,1.0,20.0,1.0,0.025,0.9000000000000001
2016.0,1.0,1.0,21.0,0.0,0.0,0.95
2016.0,1.0,1.0,22.0,0.0,0.05,1.2
2016.0,1.0,1.0,23.0,0.0,0.05,1.1
2016.0,1.0,1.0,24.0,0.0,0.025,1.2
2016.0,1.0,2.0,1.0,0.0,0.0,1.0
2016.0,1.0,2.0,2.0,0.0,0.05,1.0000000000000002
2016.0,1.0,2.0,3.0,0.0,0.075,1.025
2016.0,1.0,2.0,4.0,1.0,0.075,0.8000000000000002
2016.0,1.0,2.0,5.0,0.0,0.125,0.8
2016.0,1.0,2.0,6.0,0.0,0.0,0.9000000000000001
2016.0,1.0,2.0,7.0,0.0,0.0,0.55
2016.0,1.0,2.0,8.0,0.0,0.0,0.6499999999999999
2016.0,1.0,2.0,9.0,1.0,0.0,0.32499999999999996
2016.0,1.0,2.0,10.0,2.0,0.225,0.7000000000000002
2016.0,1.0,2.0,11.0,1.0,0.075,1.6500000000000001
2016.0,1.0,2.0,12.0,1.0,0.05,2.625
2016.0,1.0,2.0,13.0,1.0,0.025,2.875
2016.0,1.0,2.0,14.0,0.0,0.15,3.0
2016.0,1.0,2.0,15.0,2.0,0.175,3.25
2016.0,1.0,2.0,16.0,2.0,0.2,3.2
2016.0,1.0,2.0,17.0,2.0,0.07500000000000001,2.6750000000000003
2016.0,1.0,2.0,18.0,0.0,0.025,2.4000000000000004
2016.0,1.0,2.0,19.0,2.0,0.25,2.2
2016.0,1.0,2.0,20.0,0.0,0.275,2.0
2016.0,1.0,2.0,21.0,0.0,0.0,1.55
2016.0,1.0,2.0,22.0,0.0,0.025,1.2249999999999999
2016.0,1.0,2.0,23.0,0.0,0.0,1.15
2016.0,1.0,2.0,24.0,0.0,0.225,1.0750000000000002
2016.0,1.0,3.0,1.0,0.0,0.05,1.5250000000000001
2016.0,1.0,3.0,2.0,0.0,0.05,1.5250000000000004
2016.0,1.0,3.0,3.0,0.0,0.0,1.7000000000000002
2016.0,1.0,3.0,4.0,0.0,0.025,1.5750000000000002
2016.0,1.0,3.0,5.0,0.0,0.125,1.6
2016.0,1.0,3.0,6.0,0.0,0.075,1.7999999999999998
2016.0,1.0,3.0,7.0,1.0,0.25,2.3
2016.0,1.0,3.0,8.0,0.0,0.15,2.3999999999999995
2016.0,1.0,3.0,9.0,0.0,0.325,2.5749999999999997
2016.0,1.0,3.0,10.0,0.0,0.025,2.725
2016.0,1.0,3.0,11.0,1.0,0.0,3.5999999999999996
2016.0,1.0,3.0,12.0,2.0,0.0,4.175
2016.0,1.0,3.0,13.0,2.0,0.2,4.225
2016.0,1.0,3.0,14.0,0.0,0.025,4.275
2016.0,1.0,3.0,15.0,1.0,0.025,4.675
2016.0,1.0,3.0,16.0,1.0,0.0,4.875
2016.0,1.0,3.0,17.0,3.0,0.0,4.675000000000001
2016.0,1.0,3.0,18.0,1.0,0.0,4.375
2016.0,1.0,3.0,19.0,1.0,0.0,3.9
2016.0,1.0,3.0,20.0,0.0,0.0,3.7
2016.0,1.0,3.0,21.0,0.0,0.025,3.45
2016.0,1.0,3.0,22.0,0.0,0.05,3.45
2016.0,1.0,3.0,23.0,0.0,0.025,3.625
2016.0,1.0,3.0,24.0,1.0,0.0,3.575
2016.0,1.0,4.0,1.0,0.0,0.0,3.425
2016.0,1.0,4.0,2.0,0.0,0.0,3.325
2016.0,1.0,4.0,3.0,0.0,0.0,3.425
2016.0,1.0,4.0,4.0,0.0,0.0,3.0
2016.0,1.0,4.0,5.0,0.0,0.025,3.075
2016.0,1.0,4.0,6.0,0.0,0.075,2.975
2016.0,1.0,4.0,7.0,0.0,0.55,2.75
2016.0,1.0,4.0,8.0,1.0,0.15,2.325
2016.0,1.0,4.0,9.0,0.0,0.05,2.4000000000000004
2016.0,1.0,4.0,10.0,1.0,0.0,2.675
2016.0,1.0,4.0,11.0,1.0,0.0,3.1750000000000003
2016.0,1.0,4.0,12.0,0.0,0.0,3.9000000000000004
2016.0,1.0,4.0,13.0,1.0,0.0,4.300000000000001
2016.0,1.0,4.0,14.0,0.0,0.0,4.125
2016.0,1.0,4.0,15.0,0.0,0.325,3.7249999999999996
2016.0,1.0,4.0,16.0,2.0,0.725,3.425
2016.0,1.0,4.0,17.0,1.0,0.975,2.275
2016.0,1.0,4.0,18.0,1.0,0.6,1.925
2016.0,1.0,4.0,19.0,0.0,0.025,1.45
2016.0,1.0,4.0,20.0,0.0,0.0,1.225
2016.0,1.0,4.0,21.0,0.0,0.0,1.175
2016.0,1.0,4.0,22.0,0.0,0.0,1.025
2016.0,1.0,4.0,23.0,0.0,0.175,1.125
2016.0,1.0,4.0,24.0,0.0,0.175,0.7499999999999998
2016.0,1.0,5.0,1.0,0.0,0.08,0.8400000000000001
2016.0,1.0,5.0,2.0,0.0,0.0,0.6199999999999999
2016.0,1.0,5.0,3.0,0.0,0.0,0.82
2016.0,1.0,5.0,4.0,0.0,0.0,0.43999999999999984
2016.0,1.0,5.0,5.0,0.0,0.1,0.13999999999999993
2016.0,1.0,5.0,6.0,0.0,0.33999999999999997,0.039999999999999925
2016.0,1.0,5.0,7.0,0.0,0.02,-0.52
2016.0,1.0,5.0,8.0,1.0,0.0,-0.44000000000000006
2016.0,1.0,5.0,9.0,2.0,0.0,-0.6799999999999999
2016.0,1.0,5.0,10.0,0.0,0.02,0.31999999999999995
2016.0,1.0,5.0,11.0,1.0,0.0,1.6600000000000001
2016.0,1.0,5.0,12.0,1.0,0.02,2.06
2016.0,1.0,5.0,13.0,0.0,0.08,2.7
2016.0,1.0,5.0,14.0,0.0,0.0,3.18
2016.0,1.0,5.0,15.0,0.0,0.08,3.38
2016.0,1.0,5.0,16.0,1.0,0.0,3.06
2016.0,1.0,5.0,17.0,1.0,0.0,2.42
2016.0,1.0,5.0,18.0,0.0,0.02,1.94
2016.0,1.0,5.0,19.0,0.0,0.0,1.6200000000000003
2016.0,1.0,5.0,20.0,0.0,0.0,1.6199999999999999
2016.0,1.0,5.0,21.0,0.0,0.0,1.5399999999999998
2016.0,1.0,5.0,22.0,0.0,0.0,1.6799999999999997
2016.0,1.0,5.0,23.0,0.0,0.02,1.9600000000000002
2016.0,1.0,5.0,24.0,0.0,0.32,1.6600000000000001
2016.0,1.0,6.0,1.0,0.0,0.2,1.46
2016.0,1.0,6.0,2.0,1.0,0.1,1.3599999999999999
2016.0,1.0,6.0,3.0,0.0,0.04,1.28
2016.0,1.0,6.0,4.0,1.0,0.02,1.3800000000000001
2016.0,1.0,6.0,5.0,0.0,0.0,1.1600000000000001
2016.0,1.0,6.0,6.0,0.0,0.0,1.1
2016.0,1.0,6.0,7.0,1.0,0.0,1.06
2016.0,1.0,6.0,8.0,1.0,0.0,0.9799999999999999
2016.0,1.0,6.0,9.0,1.0,0.02,0.8399999999999999
2016.0,1.0,6.0,10.0,0.0,0.2,1.26
2016.0,1.0,6.0,11.0,1.0,0.24,1.6600000000000001
2016.0,1.0,6.0,12.0,0.0,0.1,1.92
2016.0,1.0,6.0,13.0,2.0,0.12000000000000002,2.3
2016.0,1.0,6.0,14.0,3.0,0.26,2.56
2016.0,1.0,6.0,15.0,2.0,0.13999999999999999,3.0799999999999996
2016.0,1.0,6.0,16.0,0.0,0.4600000000000001,2.8600000000000003
2016.0,1.0,6.0,17.0,1.0,0.3,2.94
2016.0,1.0,6.0,18.0,1.0,0.52,2.62
2016.0,1.0,6.0,19.0,1.0,0.28,2.48
2016.0,1.0,6.0,20.0,0.0,0.02,2.44
2016.0,1.0,6.0,21.0,0.0,0.0,2.2199999999999998
2016.0,1.0,6.0,22.0,1.0,0.0,2.3
2016.0,1.0,6.0,23.0,1.0,0.06,1.98
2016.0,1.0,6.0,24.0,0.0,0.12000000000000002,1.86
2016.0,1.0,7.0,1.0,0.0,0.04,1.7
2016.0,1.0,7.0,2.0,0.0,0.1,1.8
2016.0,1.0,7.0,3.0,0.0,0.04,1.78
2016.0,1.0,7.0,4.0,0.0,0.0,1.94
2016.0,1.0,7.0,5.0,1.0,0.04,1.78
2016.0,1.0,7.0,6.0,0.0,0.02,1.6600000000000001
2016.0,1.0,7.0,7.0,0.0,0.22000000000000003,1.52
2016.0,1.0,7.0,8.0,0.0,0.04,1.44
2016.0,1.0,7.0,9.0,0.0,0.02,1.52
2016.0,1.0,7.0,10.0,1.0,0.02,1.86
2016.0,1.0,7.0,11.0,1.0,0.0,2.4799999999999995
2016.0,1.0,7.0,12.0,0.0,0.02,2.96
2016.0,1.0,7.0,13.0,2.0,0.02,3.38
2016.0,1.0,7.0,14.0,1.0,0.02,3.66
2016.0,1.0,7.0,15.0,0.0,0.08,3.8200000000000003
2016.0,1.0,7.0,16.0,1.0,0.0,3.38
2016.0,1.0,7.0,17.0,1.0,0.0,3.28
2016.0,1.0,7.0,18.0,0.0,0.32,2.94
2016.0,1.0,7.0,19.0,2.0,0.58,2.7
2016.0,1.0,7.0,20.0,1.0,0.6199999999999999,2.34
2016.0,1.0,7.0,21.0,1.0,0.2,2.1599999999999997
2016.0,1.0,7.0,22.0,0.0,0.08,2.26
2016.0,1.0,7.0,23.0,0.0,0.04,2.54
2016.0,1.0,7.0,24.0,0.0,0.04,2.7199999999999998
2016.0,2.0,1.0,1.0,0.0,0.04,6.04
2016.0,2.0,1.0,2.0,0.0,0.02,6.08
2016.0,2.0,1.0,3.0,0.0,0.02,6.08
2016.0,2.0,1.0,4.0,0.0,0.04,5.88
2016.0,2.0,1.0,5.0,1.0,0.02,5.619999999999999
2016.0,2.0,1.0,6.0,0.0,0.02,5.38
2016.0,2.0,1.0,7.0,1.0,0.02,5.54
2016.0,2.0,1.0,8.0,0.0,0.0,5.5
2016.0,2.0,1.0,9.0,0.0,0.06,5.76
2016.0,2.0,1.0,10.0,1.0,0.08,6.0600000000000005
2016.0,2.0,1.0,11.0,0.0,0.02,6.659999999999999
2016.0,2.0,1.0,12.0,0.0,0.02,7.08
2016.0,2.0,1.0,13.0,0.0,0.12,7.1
2016.0,2.0,1.0,14.0,0.0,0.02,7.1
2016.0,2.0,1.0,15.0,0.0,0.2,6.720000000000001
2016.0,2.0,1.0,16.0,0.0,0.38,6.26
2016.0,2.0,1.0,17.0,0.0,0.04,5.9399999999999995
2016.0,2.0,1.0,18.0,0.0,0.0,5.78
2016.0,2.0,1.0,19.0,0.0,0.02,5.58
2016.0,2.0,1.0,20.0,0.0,0.0,5.36
2016.0,2.0,1.0,21.0,1.0,0.0,5.220000000000001
2016.0,2.0,1.0,22.0,0.0,0.13999999999999999,4.819999999999999
2016.0,2.0,1.0,23.0,0.0,0.02,4.2
2016.0,2.0,1.0,24.0,0.0,0.04,3.9200000000000004
2016.0,2.0,2.0,1.0,0.0,0.25,4.475
2016.0,2.0,2.0,2.0,0.0,0.05,4.1
2016.0,2.0,2.0,3.0,0.0,0.3,3.775
2016.0,2.0,2.0,4.0,0.0,0.225,3.475
2016.0,2.0,2.0,5.0,0.0,0.55,3.0999999999999996
2016.0,2.0,2.0,6.0,0.0,0.15,2.975
2016.0,2.0,2.0,7.0,1.0,0.2,2.875
2016.0,2.0,2.0,8.0,0.0,0.275,2.775
2016.0,2.0,2.0,9.0,1.0,0.175,3.1500000000000004
2016.0,2.0,2.0,10.0,0.0,0.125,3.325
2016.0,2.0,2.0,11.0,1.0,0.39999999999999997,3.75
2016.0,2.0,2.0,12.0,2.0,0.725,4.15
2016.0,2.0,2.0,13.0,0.0,0.7,4.675
2016.0,2.0,2.0,14.0,1.0,0.675,4.825
2016.0,2.0,2.0,15.0,0.0,0.75,5.475
2016.0,2.0,2.0,16.0,0.0,1.0,5.2749999999999995
2016.0,2.0,2.0,17.0,0.0,0.425,5.075
2016.0,2.0,2.0,18.0,0.0,0.55,4.725
2016.0,2.0,2.0,19.0,0.0,0.825,3.875
2016.0,2.0,2.0,20.0,0.0,0.325,3.425
2016.0,2.0,2.0,21.0,0.0,0.2,2.825
2016.0,2.0,2.0,22.0,0.0,0.075,2.325
2016.0,2.0,2.0,23.0,0.0,0.0,2.475
2016.0,2.0,2.0,24.0,0.0,0.0,2.025
2016.0,2.0,3.0,1.0,0.0,0.0,1.925
2016.0,2.0,3.0,2.0,0.0,0.0,1.825
2016.0,2.0,3.0,3.0,0.0,0.0,1.625
2016.0,2.0,3.0,4.0,0.0,0.0,0.95
2016.0,2.0,3.0,5.0,1.0,0.0,1.25
2016.0,2.0,3.0,6.0,0.0,0.0,1.5
2016.0,2.0,3.0,7.0,0.0,0.0,1.125
2016.0,2.0,3.0,8.0,2.0,0.0,1.15
2016.0,2.0,3.0,9.0,0.0,0.0,1.45
2016.0,2.0,3.0,10.0,0.0,0.05,2.425
2016.0,2.0,3.0,11.0,1.0,0.0,3.0
2016.0,2.0,3.0,12.0,1.0,0.05,3.675
2016.0,2.0,3.0,13.0,0.0,0.375,3.575
2016.0,2.0,3.0,14.0,0.0,0.475,3.6
2016.0,2.0,3.0,15.0,1.0,0.025,3.6999999999999997
2016.0,2.0,3.0,16.0,0.0,0.025,3.775
2016.0,2.0,3.0,17.0,3.0,0.0,3.65
2016.0,2.0,3.0,18.0,3.0,0.0,2.4
2016.0,2.0,3.0,19.0,0.0,0.0,2.225
2016.0,2.0,3.0,20.0,0.0,0.0,1.95
2016.0,2.0,3.0,21.0,0.0,0.025,1.8499999999999999
2016.0,2.0,3.0,22.0,0.0,0.0,1.4
2016.0,2.0,3.0,23.0,0.0,0.15,0.925
2016.0,2.0,3.0,24.0,0.0,0.075,0.9
2016.0,2.0,4.0,1.0,0.0,0.025,1.3
2016.0,2.0,4.0,2.0,0.0,0.0,1.225
2016.0,2.0,4.0,3.0,0.0,0.0,1.175
2016.0,2.0,4.0,4.0,0.0,0.0,1.275
2016.0,2.0,4.0,5.0,0.0,0.0,0.825
2016.0,2.0,4.0,6.0,0.0,0.0,0.32500000000000007
2016.0,2.0,4.0,7.0,2.0,0.0,0.15000000000000002
2016.0,2.0,4.0,8.0,0.0,0.0,-0.025000000000000022
2016.0,2.0,4.0,9.0,0.0,0.0,1.05
2016.0,2.0,4.0,10.0,2.0,0.0,1.75
2016.0,2.0,4.0,11.0,0.0,0.0,2.6
2016.0,2.0,4.0,12.0,2.0,0.225,3.325
2016.0,2.0,4.0,13.0,0.0,0.725,2.975
2016.0,2.0,4.0,14.0,1.0,0.7749999999999999,3.475
2016.0,2.0,4.0,15.0,1.0,0.425,3.675
2016.0,2.0,4.0,16.0,0.0,0.2,3.875
2016.0,2.0,4.0,17.0,1.0,0.05,3.6
2016.0,2.0,4.0,18.0,0.0,0.4,2.9
2016.0,2.0,4.0,19.0,2.0,0.025,2.325
2016.0,2.0,4.0,20.0,0.0,0.175,1.8499999999999999
2016.0,2.0,4.0,21.0,0.0,0.25,0.8999999999999999
2016.0,2.0,4.0,22.0,0.0,0.025,0.975
2016.0,2.0,4.0,23.0,0.0,0.0,0.32500000000000007
2016.0,2.0,4.0,24.0,0.0,0.0,0.20000000000000007
2016.0,2.0,5.0,1.0,0.0,0.0,0.35000000000000003
2016.0,2.0,5.0,2.0,0.0,0.0,0.39999999999999997
2016.0,2.0,5.0,3.0,0.0,0.0,0.22499999999999998
2016.0,2.0,5.0,4.0,0.0,0.0,0.3
2016.0,2.0,5.0,5.0,2.0,0.0,0.17500000000000004
2016.0,2.0,5.0,6.0,0.0,0.0,0.32499999999999996
2016.0,2.0,5.0,7.0,0.0,0.0,0.125
2016.0,2.0,5.0,8.0,0.0,0.0,0.2
2016.0,2.0,5.0,9.0,0.0,0.0,0.65
2016.0,2.0,5.0,10.0,0.0,0.025,1.55
2016.0,2.0,5.0,11.0,2.0,0.1,2.075
2016.0,2.0,5.0,12.0,0.0,0.05,2.825
2016.0,2.0,5.0,13.0,0.0,0.0,3.025
2016.0,2.0,5.0,14.0,0.0,0.025,3.575
2016.0,2.0,5.0,15.0,1.0,0.0,4.025
2016.0,2.0,5.0,16.0,0.0,0.0,4.375
2016.0,2.0,5.0,17.0,2.0,0.05,4.225
2016.0,2.0,5.0,18.0,1.0,0.0,3.65
2016.0,2.0,5.0,19.0,2.0,0.0,3.1
2016.0,2.0,5.0,20.0,0.0,0.0,2.775
2016.0,2.0,5.0,21.0,0.0,0.0,2.75
2016.0,2.0,5.0,22.0,1.0,0.0,2.325
2016.0,2.0,5.0,23.0,0.0,0.0,2.125
2016.0,2.0,5.0,24.0,0.0,0.0,2.05
2016.0,2.0,6.0,1.0,0.0,0.0,1.5999999999999999
2016.0,2.0,6.0,2.0,0.0,0.0,1.3499999999999999
2016.0,2.0,6.0,3.0,0.0,0.0,1.125
2016.0,2.0,6.0,4.0,0.0,0.0,0.55
2016.0,2.0,6.0,5.0,0.0,0.0,0.475
2016.0,2.0,6.0,6.0,0.0,0.125,0.9000000000000001
2016.0,2.0,6.0,7.0,1.0,0.375,0.65
2016.0,2.0,6.0,8.0,1.0,0.675,0.75
2016.0,2.0,6.0,9.0,0.0,0.75,1.075
2016.0,2.0,6.0,10.0,0.0,0.725,1.4500000000000002
2016.0,2.0,6.0,11.0,3.0,0.275,2.075
2016.0,2.0,6.0,12.0,2.0,0.025,3.125
2016.0,2.0,6.0,13.0,0.0,0.125,4.025
2016.0,2.0,6.0,14.0,0.0,0.25,4.8999999999999995
2016.0,2.0,6.0,15.0,0.0,0.125,5.050000000000001
2016.0,2.0,6.0,16.0,1.0,0.15000000000000002,5.625
2016.0,2.0,6.0,17.0,1.0,0.22499999999999998,5.45
2016.0,2.0,6.0,18.0,0.0,0.5,5.025
2016.0,2.0,6.0,19.0,0.0,0.575,4.675
2016.0,2.0,6.0,20.0,0.0,0.725,4.625
2016.0,2.0,6.0,21.0,0.0,0.6749999999999999,4.25
2016.0,2.0,6.0,22.0,0.0,0.35,4.0249999999999995
2016.0,2.0,6.0,23.0,0.0,0.3,4.45
2016.0,2.0,6.0,24.0,0.0,0.55,4.8999999999999995
2016.0,2.0,7.0,1.0,0.0,0.2,4.975
2016.0,2.0,7.0,2.0,0.0,0.275,4.625
2016.0,2.0,7.0,3.0,0.0,0.125,4.45
2016.0,2.0,7.0,4.0,0.0,0.275,4.5249999999999995
2016.0,2.0,7.0,5.0,0.0,0.6000000000000001,4.5
2016.0,2.0,7.0,6.0,0.0,0.25,4.699999999999999
2016.0,2.0,7.0,7.0,0.0,0.0,4.7749999999999995
2016.0,2.0,7.0,8.0,0.0,0.225,4.525
2016.0,2.0,7.0,9.0,0.0,0.0,5.125
2016.0,2.0,7.0,10.0,0.0,0.025,5.675
2016.0,2.0,7.0,11.0,0.0,0.1,5.925
2016.0,2.0,7.0,12.0,0.0,0.075,6.7
2016.0,2.0,7.0,13.0,0.0,0.3,7.075
2016.0,2.0,7.0,14.0,1.0,0.2,7.25
2016.0,2.0,7.0,15.0,2.0,0.0,7.175
2016.0,2.0,7.0,16.0,0.0,0.0,7.1499999999999995
2016.0,2.0,7.0,17.0,0.0,0.025,6.675000000000001
2016.0,2.0,7.0,18.0,0.0,0.025,6.1
2016.0,2.0,7.0,19.0,0.0,0.0,5.75
2016.0,2.0,7.0,20.0,1.0,0.0,5.3999999999999995
2016.0,2.0,7.0,21.0,0.0,0.0,5.2
2016.0,2.0,7.0,22.0,0.0,0.0,4.925000000000001
2016.0,2.0,7.0,23.0,0.0,0.0,5.075
2016.0,2.0,7.0,24.0,0.0,0.0,4.875
2016.0,3.0,1.0,1.0,1.0,0.0,2.425
2016.0,3.0,1.0,2.0,0.0,0.0,2.3
2016.0,3.0,1.0,3.0,0.0,0.0,2.4
2016.0,3.0,1.0,4.0,0.0,0.0,2.125
2016.0,3.0,1.0,5.0,0.0,0.0,1.95
2016.0,3.0,1.0,6.0,0.0,0.025,2.0
2016.0,3.0,1.0,7.0,0.0,0.0,2.125
2016.0,3.0,1.0,8.0,0.0,0.425,2.825
2016.0,3.0,1.0,9.0,2.0,0.025,3.5999999999999996
2016.0,3.0,1.0,10.0,0.0,0.0,4.475
2016.0,3.0,1.0,11.0,0.0,0.025,5.225
2016.0,3.0,1.0,12.0,1.0,0.25,4.9
2016.0,3.0,1.0,13.0,1.0,0.475,5.775
2016.0,3.0,1.0,14.0,0.0,0.025,7.175000000000001
2016.0,3.0,1.0,15.0,1.0,0.0,7.55
2016.0,3.0,1.0,16.0,0.0,0.0,7.3500000000000005
2016.0,3.0,1.0,17.0,2.0,0.7000000000000001,6.425000000000001
2016.0,3.0,1.0,18.0,0.0,0.0,5.9750000000000005
2016.0,3.0,1.0,19.0,1.0,0.0,5.325
2016.0,3.0,1.0,20.0,1.0,0.0,4.725
2016.0,3.0,1.0,21.0,0.0,0.0,4.050000000000001
2016.0,3.0,1.0,22.0,1.0,0.0,3.65
2016.0,3.0,1.0,23.0,0.0,0.05,3.6500000000000004
2016.0,3.0,1.0,24.0,0.0,0.05,3.325
2016.0,3.0,2.0,1.0,0.0,0.44000000000000006,2.06
2016.0,3.0,2.0,2.0,0.0,0.0,2.04
2016.0,3.0,2.0,3.0,0.0,0.0,2.1
2016.0,3.0,2.0,4.0,0.0,0.0,1.7
2016.0,3.0,2.0,5.0,0.0,0.0,1.78
2016.0,3.0,2.0,6.0,1.0,0.0,1.4200000000000002
2016.0,3.0,2.0,7.0,1.0,0.0,0.76
2016.0,3.0,2.0,8.0,1.0,0.0,1.44
2016.0,3.0,2.0,9.0,0.0,0.0,2.84
2016.0,3.0,2.0,10.0,1.0,0.0,4.14
2016.0,3.0,2.0,11.0,0.0,0.0,4.74
2016.0,3.0,2.0,12.0,1.0,0.0,5.42
2016.0,3.0,2.0,13.0,0.0,0.0,6.220000000000001
2016.0,3.0,2.0,14.0,0.0,0.0,6.540000000000001
2016.0,3.0,2.0,15.0,1.0,0.0,6.959999999999999
2016.0,3.0,2.0,16.0,1.0,0.0,7.220000000000001
2016.0,3.0,2.0,17.0,1.0,0.0,7.4
2016.0,3.0,2.0,18.0,1.0,0.0,6.5600000000000005
2016.0,3.0,2.0,19.0,1.0,0.02,5.32
2016.0,3.0,2.0,20.0,0.0,0.1,4.3
2016.0,3.0,2.0,21.0,0.0,0.12,4.1
2016.0,3.0,2.0,22.0,0.0,0.26,3.72
2016.0,3.0,2.0,23.0,0.0,0.18,3.2399999999999998
2016.0,3.0,2.0,24.0,0.0,0.3,3.0200000000000005
2016.0,3.0,3.0,1.0,0.0,0.02,3.0200000000000005
2016.0,3.0,3.0,2.0,0.0,0.04,3.02
2016.0,3.0,3.0,3.0,0.0,0.0,2.8600000000000003
2016.0,3.0,3.0,4.0,0.0,0.0,2.6399999999999997
2016.0,3.0,3.0,5.0,0.0,0.02,2.68
2016.0,3.0,3.0,6.0,1.0,0.0,2.7199999999999998
2016.0,3.0,3.0,7.0,0.0,0.0,2.8
2016.0,3.0,3.0,8.0,2.0,0.0,3.28
2016.0,3.0,3.0,9.0,0.0,0.08,3.72
2016.0,3.0,3.0,10.0,0.0,0.5599999999999999,4.34
2016.0,3.0,3.0,11.0,0.0,0.22000000000000003,5.1
2016.0,3.0,3.0,12.0,0.0,0.36,6.4799999999999995
2016.0,3.0,3.0,13.0,1.0,0.12000000000000002,6.88
2016.0,3.0,3.0,14.0,1.0,0.45999999999999996,7.040000000000001
2016.0,3.0,3.0,15.0,2.0,0.08,7.42
2016.0,3.0,3.0,16.0,1.0,0.0,7.220000000000001
2016.0,3.0,3.0,17.0,2.0,0.0,6.959999999999999
2016.0,3.0,3.0,18.0,1.0,0.0,6.56
2016.0,3.0,3.0,19.0,2.0,0.02,5.5600000000000005
2016.0,3.0,3.0,20.0,0.0,0.02,4.9799999999999995
2016.0,3.0,3.0,21.0,1.0,0.0,4.42
2016.0,3.0,3.0,22.0,0.0,0.06,4.14
2016.0,3.0,3.0,23.0,0.0,0.42000000000000004,4.0200000000000005
2016.0,3.0,3.0,24.0,0.0,0.0,3.9200000000000004
2016.0,3.0,4.0,1.0,0.0,0.0,3.5799999999999996
2016.0,3.0,4.0,2.0,0.0,0.0,3.72
2016.0,3.0,4.0,3.0,0.0,0.0,3.38
2016.0,3.0,4.0,4.0,0.0,0.0,2.9200000000000004
2016.0,3.0,4.0,5.0,0.0,0.0,2.6
2016.0,3.0,4.0,6.0,0.0,0.1,2.3
2016.0,3.0,4.0,7.0,0.0,0.12,2.0799999999999996
2016.0,3.0,4.0,8.0,1.0,0.0,2.82
2016.0,3.0,4.0,9.0,2.0,0.0,4.26
2016.0,3.0,4.0,10.0,1.0,0.04,4.74
2016.0,3.0,4.0,11.0,0.0,0.02,5.74
2016.0,3.0,4.0,12.0,1.0,0.0,6.42
2016.0,3.0,4.0,13.0,2.0,0.0,6.92
2016.0,3.0,4.0,14.0,0.0,0.1,7.220000000000001
2016.0,3.0,4.0,15.0,1.0,0.13999999999999999,7.380000000000001
2016.0,3.0,4.0,16.0,4.0,0.1,7.4799999999999995
2016.0,3.0,4.0,17.0,1.0,0.0,7.26
2016.0,3.0,4.0,18.0,2.0,0.04,6.56
2016.0,3.0,4.0,19.0,0.0,0.0,5.5200000000000005
2016.0,3.0,4.0,20.0,1.0,0.0,4.720000000000001
2016.0,3.0,4.0,21.0,0.0,0.0,4.0600000000000005
2016.0,3.0,4.0,22.0,1.0,0.06,3.28
2016.0,3.0,4.0,23.0,0.0,0.45999999999999996,2.94
2016.0,3.0,4.0,24.0,0.0,0.33999999999999997,2.46
2016.0,3.0,5.0,1.0,0.0,0.0,2.4000000000000004
2016.0,3.0,5.0,2.0,0.0,0.0,1.925
2016.0,3.0,5.0,3.0,0.0,0.0,1.275
2016.0,3.0,5.0,4.0,0.0,0.0,1.475
2016.0,3.0,5.0,5.0,0.0,0.0,1.875
2016.0,3.0,5.0,6.0,0.0,0.025,2.2
2016.0,3.0,5.0,7.0,1.0,0.1,2.175
2016.0,3.0,5.0,8.0,3.0,0.075,2.65
2016.0,3.0,5.0,9.0,0.0,0.075,3.6
2016.0,3.0,5.0,10.0,1.0,0.075,4.775
2016.0,3.0,5.0,11.0,1.0,0.15,5.875
2016.0,3.0,5.0,12.0,1.0,0.2,6.8
2016.0,3.0,5.0,13.0,0.0,0.25,7.375
2016.0,3.0,5.0,14.0,1.0,0.3,7.7
2016.0,3.0,5.0,15.0,0.0,0.2,7.5
2016.0,3.0,5.0,16.0,0.0,0.75,7.075
2016.0,3.0,5.0,17.0,2.0,0.925,6.475
2016.0,3.0,5.0,18.0,0.0,0.725,5.525
2016.0,3.0,5.0,19.0,1.0,0.25,4.825
2016.0,3.0,5.0,20.0,1.0,0.15,4.05
2016.0,3.0,5.0,21.0,0.0,0.1,3.2
